unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,id,zip,borough,neighborhood
177336,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2012-13,12/1/2012,10.76,402,11378,Queens,West Queens
178470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2010,12/1/2009,9.89,402,11368,Queens,West Queens
178470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2010,12/1/2009,9.89,402,11369,Queens,West Queens
178470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2010,12/1/2009,9.89,402,11370,Queens,West Queens
178470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2010,12/1/2009,9.89,402,11372,Queens,West Queens
178470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2010,12/1/2009,9.89,402,11373,Queens,West Queens
178470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2010,12/1/2009,9.89,402,11377,Queens,West Queens
178470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2010,12/1/2009,9.89,402,11378,Queens,West Queens
177210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2009-10,12/1/2009,9.84,402,11368,Queens,West Queens
177210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2009-10,12/1/2009,9.84,402,11369,Queens,West Queens
177210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2009-10,12/1/2009,9.84,402,11370,Queens,West Queens
177210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2009-10,12/1/2009,9.84,402,11372,Queens,West Queens
177210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2009-10,12/1/2009,9.84,402,11373,Queens,West Queens
177210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2009-10,12/1/2009,9.84,402,11377,Queens,West Queens
177210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2009-10,12/1/2009,9.84,402,11378,Queens,West Queens
177294,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2011-12,12/1/2011,9.57,402,11368,Queens,West Queens
177294,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2011-12,12/1/2011,9.57,402,11369,Queens,West Queens
177294,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2011-12,12/1/2011,9.57,402,11370,Queens,West Queens
177294,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2011-12,12/1/2011,9.57,402,11372,Queens,West Queens
177294,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2011-12,12/1/2011,9.57,402,11373,Queens,West Queens
177294,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2011-12,12/1/2011,9.57,402,11377,Queens,West Queens
177294,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2011-12,12/1/2011,9.57,402,11378,Queens,West Queens
212949,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2014,12/1/2013,9.47,402,11368,Queens,West Queens
212949,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2014,12/1/2013,9.47,402,11369,Queens,West Queens
212949,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2014,12/1/2013,9.47,402,11370,Queens,West Queens
212949,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2014,12/1/2013,9.47,402,11372,Queens,West Queens
212949,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2014,12/1/2013,9.47,402,11373,Queens,West Queens
212949,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2014,12/1/2013,9.47,402,11377,Queens,West Queens
212949,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2014,12/1/2013,9.47,402,11378,Queens,West Queens
547457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2016-17,12/1/2016,8.48,402,11368,Queens,West Queens
547457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2016-17,12/1/2016,8.48,402,11369,Queens,West Queens
547457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2016-17,12/1/2016,8.48,402,11370,Queens,West Queens
547457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2016-17,12/1/2016,8.48,402,11372,Queens,West Queens
547457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2016-17,12/1/2016,8.48,402,11373,Queens,West Queens
547457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2016-17,12/1/2016,8.48,402,11377,Queens,West Queens
547457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2016-17,12/1/2016,8.48,402,11378,Queens,West Queens
547455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2017,6/1/2017,9.58,402,11368,Queens,West Queens
547455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2017,6/1/2017,9.58,402,11369,Queens,West Queens
547455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2017,6/1/2017,9.58,402,11370,Queens,West Queens
547455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2017,6/1/2017,9.58,402,11372,Queens,West Queens
547455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2017,6/1/2017,9.58,402,11373,Queens,West Queens
547455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2017,6/1/2017,9.58,402,11377,Queens,West Queens
547455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2017,6/1/2017,9.58,402,11378,Queens,West Queens
518728,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2012-2014,1/2/2012,6,405,11374,Queens,West Central Queens
518728,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2012-2014,1/2/2012,6,405,11375,Queens,West Central Queens
518728,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2012-2014,1/2/2012,6,405,11379,Queens,West Central Queens
518728,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2012-2014,1/2/2012,6,405,11385,Queens,West Central Queens
518726,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2012-2014,1/2/2012,5.9,403,11354,Queens,North Queens
518726,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2012-2014,1/2/2012,5.9,403,11355,Queens,North Queens
518726,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2012-2014,1/2/2012,5.9,403,11356,Queens,North Queens
518726,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2012-2014,1/2/2012,5.9,403,11357,Queens,North Queens
518726,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2012-2014,1/2/2012,5.9,403,11358,Queens,North Queens
518726,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2012-2014,1/2/2012,5.9,403,11359,Queens,North Queens
518726,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2012-2014,1/2/2012,5.9,403,11360,Queens,North Queens
518716,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,303,East Harlem,2012-2014,1/2/2012,5.3,303,10029,Manhattan,East Harlem
518716,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,303,East Harlem,2012-2014,1/2/2012,5.3,303,10035,Manhattan,East Harlem
629187,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2015-2017,1/1/2015,5.8,403,11354,Queens,North Queens
629187,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2015-2017,1/1/2015,5.8,403,11355,Queens,North Queens
629187,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2015-2017,1/1/2015,5.8,403,11356,Queens,North Queens
629187,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2015-2017,1/1/2015,5.8,403,11357,Queens,North Queens
629187,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2015-2017,1/1/2015,5.8,403,11358,Queens,North Queens
629187,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2015-2017,1/1/2015,5.8,403,11359,Queens,North Queens
629187,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2015-2017,1/1/2015,5.8,403,11360,Queens,North Queens
151385,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,103,Fordham - Bronx Pk,2009-2011,1/1/2009,4,103,10458,Bronx,Bronx Park and Fordham
151385,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,103,Fordham - Bronx Pk,2009-2011,1/1/2009,4,103,10467,Bronx,Bronx Park and Fordham
151385,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,103,Fordham - Bronx Pk,2009-2011,1/1/2009,4,103,10468,Bronx,Bronx Park and Fordham
643386,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2018-19,12/1/2018,26.49,305,10065,Manhattan,Upper East Side
643386,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2018-19,12/1/2018,26.49,305,10075,Manhattan,Upper East Side
643386,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2018-19,12/1/2018,26.49,305,10128,Manhattan,Upper East Side
643386,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2018-19,12/1/2018,26.49,305,10021,Manhattan,Upper East Side
643386,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2018-19,12/1/2018,26.49,305,10028,Manhattan,Upper East Side
643386,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2018-19,12/1/2018,26.49,305,10044,Manhattan,Upper East Side
549852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2016-17,12/1/2016,25.52,403,11354,Queens,North Queens
549852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2016-17,12/1/2016,25.52,403,11355,Queens,North Queens
549852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2016-17,12/1/2016,25.52,403,11356,Queens,North Queens
549852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2016-17,12/1/2016,25.52,403,11357,Queens,North Queens
549852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2016-17,12/1/2016,25.52,403,11358,Queens,North Queens
549852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2016-17,12/1/2016,25.52,403,11359,Queens,North Queens
549852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2016-17,12/1/2016,25.52,403,11360,Queens,North Queens
602793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2018,6/1/2018,12.95,403,11354,Queens,North Queens
602793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2018,6/1/2018,12.95,403,11355,Queens,North Queens
602793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2018,6/1/2018,12.95,403,11356,Queens,North Queens
602793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2018,6/1/2018,12.95,403,11357,Queens,North Queens
602793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2018,6/1/2018,12.95,403,11358,Queens,North Queens
602793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2018,6/1/2018,12.95,403,11359,Queens,North Queens
602793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2018,6/1/2018,12.95,403,11360,Queens,North Queens
549838,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2017,6/1/2017,20.58,309,10002,Manhattan,Lower East Side
549838,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2017,6/1/2017,20.58,309,10003,Manhattan,Lower East Side
549838,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2017,6/1/2017,20.58,309,10009,Manhattan,Lower East Side
549840,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2016-17,12/1/2016,28.98,309,10002,Manhattan,Lower East Side
549840,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2016-17,12/1/2016,28.98,309,10003,Manhattan,Lower East Side
549840,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2016-17,12/1/2016,28.98,309,10009,Manhattan,Lower East Side
212569,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2014,12/1/2013,28.87,310,10280,Manhattan,Lower Manhattan
212569,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2014,12/1/2013,28.87,310,10005,Manhattan,Lower Manhattan
212569,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2014,12/1/2013,28.87,310,10006,Manhattan,Lower Manhattan
212569,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2014,12/1/2013,28.87,310,10007,Manhattan,Lower Manhattan
212569,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2014,12/1/2013,28.87,310,10038,Manhattan,Lower Manhattan
122024,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,2-Year Summer Average 2009-2010,6/1/2009,23.95,309,10002,Manhattan,Lower East Side
122024,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,2-Year Summer Average 2009-2010,6/1/2009,23.95,309,10003,Manhattan,Lower East Side
122024,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,2-Year Summer Average 2009-2010,6/1/2009,23.95,309,10009,Manhattan,Lower East Side
670943,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/1/2020,29.98,409,11411,Queens,Southeast Queens
670943,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/1/2020,29.98,409,11413,Queens,Southeast Queens
670943,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/1/2020,29.98,409,11004,Queens,Southeast Queens
670943,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/1/2020,29.98,409,11005,Queens,Southeast Queens
670943,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/1/2020,29.98,409,11422,Queens,Southeast Queens
670943,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/1/2020,29.98,409,11426,Queens,Southeast Queens
670943,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/1/2020,29.98,409,11427,Queens,Southeast Queens
670943,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/1/2020,29.98,409,11428,Queens,Southeast Queens
670943,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/1/2020,29.98,409,11429,Queens,Southeast Queens
605266,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2018,6/1/2018,31.82,409,11411,Queens,Southeast Queens
605266,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2018,6/1/2018,31.82,409,11413,Queens,Southeast Queens
605266,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2018,6/1/2018,31.82,409,11004,Queens,Southeast Queens
605266,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2018,6/1/2018,31.82,409,11005,Queens,Southeast Queens
605266,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2018,6/1/2018,31.82,409,11422,Queens,Southeast Queens
605266,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2018,6/1/2018,31.82,409,11426,Queens,Southeast Queens
605266,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2018,6/1/2018,31.82,409,11427,Queens,Southeast Queens
605266,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2018,6/1/2018,31.82,409,11428,Queens,Southeast Queens
605266,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2018,6/1/2018,31.82,409,11429,Queens,Southeast Queens
549364,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2017,6/1/2017,35.19,410,11691,Queens,Rockaways
549364,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2017,6/1/2017,35.19,410,11692,Queens,Rockaways
549364,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2017,6/1/2017,35.19,410,11693,Queens,Rockaways
549364,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2017,6/1/2017,35.19,410,11694,Queens,Rockaways
549364,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2017,6/1/2017,35.19,410,11697,Queens,Rockaways
605267,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2018,6/1/2018,35.18,410,11691,Queens,Rockaways
605267,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2018,6/1/2018,35.18,410,11692,Queens,Rockaways
605267,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2018,6/1/2018,35.18,410,11693,Queens,Rockaways
605267,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2018,6/1/2018,35.18,410,11694,Queens,Rockaways
605267,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2018,6/1/2018,35.18,410,11697,Queens,Rockaways
670942,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2020,6/1/2020,31.49,410,11691,Queens,Rockaways
670942,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2020,6/1/2020,31.49,410,11692,Queens,Rockaways
670942,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2020,6/1/2020,31.49,410,11693,Queens,Rockaways
670942,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2020,6/1/2020,31.49,410,11694,Queens,Rockaways
670942,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2020,6/1/2020,31.49,410,11697,Queens,Rockaways
549353,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2017,6/1/2017,25.58,309,10002,Manhattan,Lower East Side
549353,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2017,6/1/2017,25.58,309,10003,Manhattan,Lower East Side
549353,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2017,6/1/2017,25.58,309,10009,Manhattan,Lower East Side
605256,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2018,6/1/2018,26.82,309,10002,Manhattan,Lower East Side
605256,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2018,6/1/2018,26.82,309,10003,Manhattan,Lower East Side
605256,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2018,6/1/2018,26.82,309,10009,Manhattan,Lower East Side
670953,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2020,6/1/2020,28.92,309,10002,Manhattan,Lower East Side
670953,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2020,6/1/2020,28.92,309,10003,Manhattan,Lower East Side
670953,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2020,6/1/2020,28.92,309,10009,Manhattan,Lower East Side
518589,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2012-2014,1/2/2012,72.6,410,11691,Queens,Rockaways
518589,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2012-2014,1/2/2012,72.6,410,11692,Queens,Rockaways
518589,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2012-2014,1/2/2012,72.6,410,11693,Queens,Rockaways
518589,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2012-2014,1/2/2012,72.6,410,11694,Queens,Rockaways
518589,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2012-2014,1/2/2012,72.6,410,11697,Queens,Rockaways
628954,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2015-2017,1/1/2015,63,410,11691,Queens,Rockaways
628954,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2015-2017,1/1/2015,63,410,11692,Queens,Rockaways
628954,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2015-2017,1/1/2015,63,410,11693,Queens,Rockaways
628954,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2015-2017,1/1/2015,63,410,11694,Queens,Rockaways
628954,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2015-2017,1/1/2015,63,410,11697,Queens,Rockaways
628943,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,1/1/2015,40.7,309,10002,Manhattan,Lower East Side
628943,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,1/1/2015,40.7,309,10003,Manhattan,Lower East Side
628943,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,1/1/2015,40.7,309,10009,Manhattan,Lower East Side
518568,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,1/2/2012,26.8,210,11229,Brooklyn,Southern Brooklyn
518568,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,1/2/2012,26.8,210,11235,Brooklyn,Southern Brooklyn
518568,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,1/2/2012,26.8,210,11223,Brooklyn,Southern Brooklyn
518568,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,1/2/2012,26.8,210,11224,Brooklyn,Southern Brooklyn
605751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2018,6/1/2018,8.89,402,11368,Queens,West Queens
605751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2018,6/1/2018,8.89,402,11369,Queens,West Queens
605751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2018,6/1/2018,8.89,402,11370,Queens,West Queens
605751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2018,6/1/2018,8.89,402,11372,Queens,West Queens
605751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2018,6/1/2018,8.89,402,11373,Queens,West Queens
605751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2018,6/1/2018,8.89,402,11377,Queens,West Queens
605751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2018,6/1/2018,8.89,402,11378,Queens,West Queens
669749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2020,6/1/2020,7.37,402,11368,Queens,West Queens
669749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2020,6/1/2020,7.37,402,11369,Queens,West Queens
669749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2020,6/1/2020,7.37,402,11370,Queens,West Queens
669749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2020,6/1/2020,7.37,402,11372,Queens,West Queens
669749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2020,6/1/2020,7.37,402,11373,Queens,West Queens
669749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2020,6/1/2020,7.37,402,11377,Queens,West Queens
669749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2020,6/1/2020,7.37,402,11378,Queens,West Queens
742249,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2020-21,12/1/2020,7.35,402,11368,Queens,West Queens
742249,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2020-21,12/1/2020,7.35,402,11369,Queens,West Queens
742249,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2020-21,12/1/2020,7.35,402,11370,Queens,West Queens
